2370.63,2022.93
2297.01,2052.54
2209.2,2083.52
2106.3,2113.71
1986.17,2141.33
1849.99,2163.5
1699.95,2177.25
2406.91,1920.56
2335.13,1946.87
2247.95,1974.13
2143.75,2001.74
2020.02,2027.3
1876.43,2048.53
1715.89,2061.85
2438.16,1807.45
2367.99,1827.47
2282.89,1848.76
2178.17,1870.6
2051.63,1891.45
1902.06,1908.91
1731.49,1919.93
2461.71,1683.43
2393.74,1695.25
2309.55,1707.54
2205.6,1720.44
2077.56,1732.64
1923.46,1743.17
1745.12,1749.35
2475.64,1553.43
2409.11,1554.59
2325.56,1556.02
2221.88,1557.29
2093.11,1558.12
1936.75,1558.32
1753.74,1557.4
2478.97,1420.66
2411.7,1411.51
2328.57,1400.99
2224.75,1389.77
2095.83,1378.33
1938.88,1367.19
1756.1,1358.62
2471.19,1289.91
2402.9,1270.32
2318.32,1249.28
2213.8,1226.72
2085.28,1204.29
1930.5,1184.01
1751.27,1168.91
2453.16,1165.13
2382.85,1137.7
2296.65,1108.09
2191.49,1077.44
2063.98,1047.72
1913.23,1021.44
1741.47,1002.79
2427.19,1050.36
2355.05,1017.26
2266.84,982.071
2161.47,946.701
2036.36,913.25
1891.11,884.559
1729.04,864.866
2395.36,946.578
2320.99,910.232
2231.93,872.333
2127.86,834.72
2005.63,800.869
1867.39,772.488
1715.49,753.333
