1300.96,2012.87
1337.24,1971.92
1373.99,1929.77
1410.67,1886.93
1447.48,1843.36
1483.75,1799.65
1519.51,1756.07
1331.45,2050.98
1369.22,2008.52
1407.44,1964.73
1445.76,1919.9
1483.82,1874.35
1521.41,1828.49
1558.38,1782.67
1364.78,2091.23
1404.13,2047.37
1444.16,2001.66
1483.85,1954.86
1523.47,1907.31
1562.42,1859.25
1600.29,1811.14
1401.83,2134.06
1443.03,2088.51
1484.57,2041.15
1525.87,1992.33
1566.91,1942.47
1607,1892.07
1646.06,1841.63
1442.56,2178.48
1485.48,2131.74
1528.72,2082.42
1571.55,2031.69
1614.05,1979.42
1655.25,1926.67
1695.32,1873.7
1486.68,2224.68
1531.44,2176.31
1576.37,2125.41
1620.94,2072.43
1664.62,2018.05
1707.08,1962.77
1747.63,1907.35
1534.84,2272.21
1581.32,2222.44
1628.07,2169.69
1674.17,2114.89
1719.16,2058.21
1762.43,2000.5
1803.81,1942.27
1586.39,2320.26
1634.8,2269.03
1683.18,2214.79
1730.62,2157.94
1776.76,2099.2
1821.12,2038.87
1862.85,1978.26
1641.06,2367.78
1691.33,2315.73
1741.27,2259.77
1789.97,2201.28
1837.15,2140.22
1882.14,2077.72
1924.37,2014.58
1698.52,2414.62
1750.48,2361.32
1801.93,2304.11
1851.8,2244.03
1899.92,2180.92
1945.31,2116.47
1987.78,2050.95
