1096.89,2436.09
1073.27,2389.97
1047.72,2336.55
1021.24,2274.88
993.486,2202.66
965.663,2119.52
938.772,2023.28
1179.62,2460.24
1158.99,2415.56
1136.96,2363.57
1113.42,2302.73
1089.02,2231.41
1063.71,2147.34
1039.18,2049.7
1267.02,2480.13
1251.03,2437.25
1233.48,2386.24
1214.79,2326.63
1194.79,2255.88
1174.23,2171.95
1153.56,2073.13
1360.02,2495.23
1349.38,2453.42
1337.93,2403.97
1325.01,2345.34
1311.47,2275.33
1297.15,2191.79
1282.75,2092.35
1456.48,2504.8
1451.8,2463.66
1446.75,2414.92
1441.12,2356.99
1434.97,2287.67
1428.68,2204.18
1422.24,2104.37
1554.67,2508.29
1556.29,2466.93
1558.1,2418.39
1559.93,2360.41
1562.22,2291.28
1564.46,2207.63
1566.65,2107.61
1652.98,2505.56
1660.8,2463.53
1669.42,2414.28
1678.82,2355.64
1689.07,2285.85
1700.07,2202.01
1711.27,2101.84
1749.45,2496.28
1763,2453.5
1777.72,2402.75
1793.68,2343.13
1811.16,2272.31
1829.37,2187.7
1847.77,2087.6
1841.63,2481.64
1860.36,2437.11
1880.41,2385.17
1901.85,2323.63
1924.98,2251.8
1948.55,2166.86
1972.33,2066.78
1929.62,2462.34
1952.11,2415.54
1976.26,2362.04
2002.07,2299.6
2028.31,2225.98
2055.74,2141.06
2082.57,2041.72
