516.219,1452.12
567.631,1356.94
626.626,1264.19
690.755,1176.57
758.607,1095.39
827.76,1021.84
896.708,956.376
596.773,1508.89
646.927,1416.65
703.409,1326.1
764.443,1239.98
828.644,1159.55
893.853,1086.3
958.706,1020.26
679.309,1561.58
727.459,1472.59
781.199,1385.1
838.718,1301.16
898.923,1222.09
959.861,1149.31
1020.35,1083.42
762.013,1609.84
808.216,1524.8
858.88,1440.46
912.7,1359.46
968.568,1282.24
1025.11,1210.64
1081.06,1145.2
842.292,1652.96
886.083,1571.9
933.733,1491.47
983.821,1413.29
1035.62,1338.57
1087.59,1268.62
1139.07,1203.88
918.045,1691.02
959.752,1614.01
1004.36,1537.28
1050.98,1462.48
1098.6,1390.48
1146.65,1322.44
1193.75,1259.06
989.372,1724.05
1028.73,1651.36
1070.53,1578.4
1113.67,1507.13
1157.78,1438.22
1201.78,1372.3
1245.16,1310.4
1055.03,1752.86
1092.31,1683.91
1131.38,1614.88
1171.42,1546.98
1212.08,1480.85
1252.68,1417.67
1292.39,1357.62
1114.91,1777.56
1149.99,1712.29
1186.61,1646.91
1223.94,1582.4
1261.55,1519.45
1298.97,1458.54
1335.82,1400.7
1169.41,1798.71
1202.47,1737.18
1236.93,1675.08
1271.69,1614.05
1306.65,1553.87
1341.34,1495.7
1375.4,1439.72
