1824.21,509.633
1842.44,574.542
1862,654.623
1881.57,752.716
1900.38,873.896
1916.06,1019.64
1925.05,1189.15
1696.39,489.186
1706.02,551.895
1715.55,630.199
1725.57,727.554
1734.69,848.353
1742.02,995.909
1744.95,1170.16
1564.83,479.711
1563.79,541.449
1562.68,619.054
1560.65,715.436
1557.97,836.109
1554.41,984.367
1549.66,1160.02
1431.59,481.921
1420.48,544.347
1407.77,622.268
1394.03,719.029
1379.56,839.586
1365.47,986.771
1353.01,1160.17
1302.65,495.98
1282.52,559.682
1260.39,638.961
1236.85,736.737
1212.97,857.21
1190.8,1001.6
1172.93,1169.8
1181.97,519.126
1154.74,585.46
1125.52,666.505
1095.23,765.41
1065.58,884.497
1039.26,1025.13
1019.21,1185.52
1071.13,550.3
1039.16,618.802
1005.59,701.917
971.669,800.847
939.62,918.038
912.106,1053.07
891.947,1204.48
972.047,585.919
937.271,657.198
902.365,740.747
867.488,839.336
835.524,953.168
808.538,1082.16
789.857,1223.69
885.306,624.63
849.855,697.05
814.508,781.336
780.686,877.962
750.203,987.918
725.222,1110.12
708.083,1242.29
809.322,664.536
774.833,737.334
740.714,820.951
708.187,915.494
680.303,1020.84
657.617,1136.28
642.424,1259.42
