2279.4,1565.24
2136.39,1712.24
1997.04,1834.28
1872.31,1928.84
1765.72,2000.85
1676.82,2055.07
1603.41,2096.21
2130.03,1423.27
1997.5,1577.15
1870.46,1708.34
1758.68,1813.37
1664.03,1895.39
1585.76,1958.75
1521.24,2008.22
1971.36,1293.05
1853.56,1448.22
1742.82,1584.8
1646.39,1697.55
1564.87,1788.42
1497.79,1860.52
1442.67,1917.95
1816.98,1182.54
1715.26,1333.49
1621.44,1470.32
1540.22,1587.11
1471.82,1684.25
1415.33,1763.35
1368.76,1828.05
1679.82,1095.88
1593.05,1238.58
1514.19,1371.2
1446.25,1487.91
1388.74,1587.87
1341.46,1671.78
1302.2,1741.61
1564.01,1030.21
1489.84,1162.92
1423.07,1288.64
1365.55,1402.34
1317.25,1501.88
1276.83,1587.81
1243.47,1661.2
1468.16,980.79
1404.15,1103.13
1346.8,1220.55
1297.57,1328.87
1255.83,1426.3
1221.07,1512.27
1192.14,1587.12
1389.91,943.893
1334.07,1056.17
1284.06,1165.34
1241.1,1267.46
1204.46,1361.07
1173.67,1445.54
1148.12,1520.25
1326,915.615
1276.64,1018.88
1232.63,1120.11
1194.34,1216.03
1161.48,1305.33
1133.66,1386.79
1110.47,1460.63
1273.24,893.832
1229.26,989.112
1189.7,1082.93
1154.99,1172.67
1125.43,1257.27
1099.78,1335.51
1078.21,1407.58
