801.138,1467.29
750.5,1381.86
699.358,1285.32
650.004,1179.09
605.486,1064.49
569.285,945.778
544.464,827.11
871.779,1469.66
821.011,1378.67
768.852,1274.09
718.213,1157.45
672.296,1030.57
635.628,898.936
611.819,768.387
953.97,1472.51
904.793,1375.44
853.365,1262.06
802.591,1133.99
756.72,993.325
720.629,846.735
699.009,703.072
1050.6,1475.54
1005.31,1372.46
956.9,1249.82
908.969,1109.14
865.307,952.834
831.688,790.159
812.988,632.316
1161.27,1479.07
1123.28,1370.24
1081.9,1238.71
1040.39,1084.95
1002.44,912.539
973.942,732.911
959.716,561.138
1285.36,1482.98
1258.56,1369.38
1229.1,1230.17
1198.92,1064.61
1171.41,877.606
1151.46,682.343
1142.61,498.76
1420.76,1487.16
1409.15,1370.6
1396.15,1225.79
1382.86,1052.45
1371.25,854.684
1363.14,648.884
1360.79,456.792
1562.21,1491.58
1567.62,1374.28
1573.97,1228.12
1581.02,1052.06
1587.75,851.307
1593.6,642.212
1597.47,448.23
1702.72,1496.13
1724.81,1380.52
1749.95,1236.9
1776.33,1064.98
1801.11,869.302
1820.21,665.707
1830.06,475.749
1836.94,1500.63
1873.04,1388.51
1913.02,1251.16
1954.53,1088.47
1992.63,904.742
2022.09,713.381
2037.34,532.918
