1410.49,2456.42
1320.76,2411.89
1232.45,2360.97
1147.45,2305.25
1067.26,2245.3
993.175,2183.14
925.619,2120.02
1455.92,2378.55
1369.63,2335.13
1284.03,2286.07
1201.54,2232.57
1122.94,2175.67
1049.95,2117.11
983.137,2057.7
1498.56,2300.56
1415.65,2258.43
1333.45,2211.33
1253.47,2160.66
1177.35,2107.1
1105.78,2051.95
1040.13,1996.44
1538.07,2223.55
1459.07,2182.75
1380.27,2137.87
1303.48,2090.08
1229.69,2039.88
1160.31,1988.44
1095.61,1936.88
1573.83,2149.55
1498.68,2110.42
1423.56,2067.78
1350.12,2022.77
1279.11,1975.91
1211.66,1928.27
1148.65,1880.42
1606.06,2079.92
1534.53,2042.29
1463.13,2001.92
1392.98,1959.66
1324.9,1915.93
1259.8,1871.71
1198.56,1827.56
1634.51,2014.49
1567.07,1978.58
1499.07,1940.37
1432.34,1900.66
1367.27,1860.08
1304.63,1819.11
1245.26,1778.2
1659.98,1954.03
1595.73,1919.82
1531.4,1883.73
1467.9,1846.58
1405.72,1808.72
1345.73,1770.5
1288.34,1732.7
1682.21,1898.85
1621.39,1866.25
1560.43,1832.17
1499.95,1797.29
1440.76,1761.81
1383.12,1726.41
1327.96,1691.02
1701.74,1848.15
1644.22,1817.22
1586.26,1784.95
1528.85,1752.19
1472.4,1719.01
1417.36,1685.91
1364.13,1653
