2334.59,1047.73
2374.1,1212.09
2398.82,1398.3
2403.2,1595.29
2385.34,1790.09
2349.67,1968.64
2301.67,2123.62
2208.74,1003.43
2249.26,1177.73
2276.06,1380.67
2280.28,1599.29
2260.85,1814.35
2221.96,2007.38
2172.39,2169.05
2050.4,962.202
2087.43,1143.42
2112,1362.82
2115.84,1602.36
2095.74,1837.74
2058.26,2043.14
2011.85,2209.57
1856.83,929.286
1882.21,1115.13
1899.19,1346.13
1899.69,1603.62
1882.56,1855.05
1852.94,2069.55
1818.9,2238.01
1639.6,913.527
1645.22,1100.14
1646.88,1335.51
1642.73,1600.68
1632.64,1859.43
1619.05,2077.24
1604.53,2245.7
1418.45,919.234
1402.5,1103.68
1388.12,1334.65
1379.05,1593.62
1377.18,1846.37
1381.29,2061.34
1388.68,2229.3
1214.11,944.257
1183,1123.46
1157.35,1341.75
1145.39,1583.2
1149.17,1820.14
1165.93,2026.25
1188.85,2192.42
1041.75,980.525
1003.26,1151.43
974.187,1353.72
961.002,1572.53
967.65,1788.26
989.459,1981.54
1020.47,2142.91
903.637,1020.81
864.462,1181.97
835.665,1366.25
823.977,1562.74
830.226,1757.06
851.943,1935.32
884.602,2089.62
795.12,1060.83
758.151,1210.74
732.352,1378.42
720.882,1554.37
727.46,1729.13
746.927,1892.34
777.69,2037.9
