1963.96,559.588
1990.34,634.626
2018.06,726.684
2044.63,837.94
2068.2,972.21
2084.94,1128.12
2091.16,1302.41
1839.6,525.423
1859.29,597.535
1879.71,687.487
1900.2,798.702
1917.87,935.124
1930.94,1097.41
1935.13,1281.83
1705.87,501.183
1715.71,570.828
1726.52,659.088
1736.4,769.042
1745.13,906.741
1750.52,1072.85
1750.43,1264.65
1565.1,488.9
1563.78,557.619
1561.83,644.561
1559.36,754.241
1555.69,891.677
1550.85,1059.41
1545.18,1253.87
1423.39,489.758
1410.59,559.054
1396.48,646.388
1381.08,756.066
1364.82,893.422
1350.31,1059.58
1338.82,1251.84
1286.35,503.586
1263.77,574.436
1238.98,663.227
1213.01,773.845
1187.91,909.612
1165.73,1072.47
1150.77,1257.44
1157.84,528.332
1127.5,601.77
1095.08,692.617
1062.68,803.279
1032.02,937.013
1006.34,1093.52
990.104,1268.53
1041.51,561.078
1006.2,637.303
969.938,729.626
934.288,839.82
901.771,969.828
875.668,1118.69
860.177,1282.04
938.225,599.639
901.248,677.13
863.521,770.241
827.554,879.105
795.861,1004.28
771.33,1144.71
756.908,1296.09
848.656,640.324
811.488,719.257
774.013,811.797
739.391,917.607
709.969,1037.73
688.087,1169.19
675.388,1309.61
