510.79,2084.75
475.685,1926.5
457.337,1729.63
469.652,1500.45
522.562,1255.1
614.077,1022.68
729.928,825.797
674.737,2116.61
653.232,1967.04
646.837,1779.03
666.471,1557.55
720.679,1318.13
806.754,1088.71
911.138,892.861
847.954,2130.95
843.327,1990.36
851.949,1814.91
880.888,1608.49
935.488,1384.18
1011.88,1166.24
1099.92,976.616
1018.36,2129.48
1029.71,1997.82
1052.05,1836.58
1089.26,1649.17
1142.21,1445.5
1207.8,1245.61
1278.57,1066.56
1173.32,2116.47
1196.59,1993.51
1228.72,1846.34
1270.06,1678.32
1320.39,1497.27
1375.92,1317.54
1432.55,1152.37
1307.81,2096.74
1338.44,1982.01
1375.3,1848.16
1417.73,1698.28
1464.07,1538.38
1511.87,1378.32
1557.79,1228.05
1421.83,2073.94
1455.99,1967.28
1494.32,1845.37
1535.43,1711.63
1577.95,1570.37
1619.37,1428.16
1658.24,1292.29
1516.51,2050.59
1551.6,1951.51
1589.35,1840.57
1628.13,1720.66
1666.71,1594.76
1703.56,1468.09
1736.98,1345.27
1594.6,2028.58
1629.15,1936.44
1665.2,1835.12
1701.43,1726.84
1736.71,1614.05
1769.72,1500.2
1799.62,1388.9
1659.53,2008.04
1692.65,1922.38
1726.59,1829.39
1760.56,1731.29
1792.77,1629.24
1822.89,1526.36
1849.82,1425
