542.819,1112.15
599.423,1082.8
667.283,1051.29
748.232,1018.17
845.737,984.003
961.401,951.074
1096.26,922.013
519.579,1217.64
573.877,1193.72
639.784,1167.79
719.766,1139.6
817.229,1110.55
934.825,1081.51
1074.01,1055.28
503.658,1329.77
556.497,1312.87
620.628,1294.42
699.178,1274.27
796.323,1252.79
914.761,1231.03
1057.37,1210.56
496.515,1447.79
548.115,1439.23
611.553,1429.97
689.528,1419.62
786.151,1408.23
904.953,1396.51
1049.41,1385.08
498.864,1567.3
550.438,1567.57
614.155,1568.21
692.047,1568.58
789.171,1568.65
908.237,1568.17
1053.1,1567.03
510.377,1685.11
563.592,1693.99
628.167,1703.81
707.416,1714.4
805.075,1725.08
924.359,1735.19
1067.84,1743.67
530.703,1798.86
585.837,1815.36
652.635,1833.23
733.748,1851.99
832.218,1871.15
951.011,1889.19
1091.74,1904.66
558.357,1905.48
615.861,1927.61
685.058,1951.72
767.719,1976.38
866.878,2000.9
984.202,2024.17
1120.53,2043
591.1,2003.01
651.338,2029.44
722.589,2057.15
806.488,2085.22
905.337,2112.66
1020.2,2137.81
1150.99,2158.16
627.721,2091.33
689.87,2120
762.987,2149.58
846.669,2179.13
944.995,2207.32
1056.33,2232.59
1180.98,2252.56
