1243.75,2412.71
1164.49,2351.37
1089.58,2285.92
1020.89,2218.49
958.348,2150.23
902.74,2082.72
853.859,2017.15
1303.02,2346.96
1224.16,2286.87
1149.19,2223.24
1079.87,2157.6
1016.61,2091.61
960.033,2026.62
909.615,1963.42
1361.74,2277.7
1283.65,2219.43
1209.24,2157.9
1139.87,2094.9
1076.14,2031.59
1018.6,1969.34
967.197,1909.24
1419.33,2205.71
1342.83,2149.62
1269.16,2090.69
1200.27,2030.7
1136.27,1970.6
1078.21,1911.61
1025.8,1854.68
1474.28,2133.53
1399.53,2079.79
1327.4,2023.82
1259.21,1967.13
1195.5,1910.28
1137.19,1854.78
1084.08,1801.29
1525.58,2062.54
1453.15,2011.46
1382.71,1958.47
1315.76,1905.03
1252.78,1851.92
1194.52,1799.97
1141.16,1749.84
1573.08,1993.91
1503.35,1945.47
1434.97,1895.52
1369.62,1845.46
1307.74,1795.66
1249.91,1747.19
1196.54,1700.43
1616.43,1928.58
1549.21,1882.83
1483.34,1836.07
1419.77,1789.12
1359.23,1742.77
1302.37,1697.51
1249.2,1654.09
1655.31,1867.88
1590.89,1824.62
1527.38,1780.67
1466.07,1736.75
1407.23,1693.47
1351.31,1651.35
1298.92,1610.59
1690.1,1811.42
1628.57,1770.65
1567.57,1729.37
1508.59,1688.21
1451.29,1647.72
1396.9,1608.41
1345.28,1570.47
