1516.12,880.223
1610.43,829.631
1719.73,777.419
1842.65,726.802
1977.37,681.246
2118.05,645.75
2257.77,623.942
1510.56,968.548
1610.47,920.062
1728.6,869.167
1863.47,819.044
2012.82,774
2169.25,739.331
2323.3,719.704
1504.74,1070.5
1610.4,1027.05
1737.28,980.321
1884.74,933.704
2050.04,891.76
2223.65,860.209
2392.47,844.176
1499.17,1188
1609.49,1153.14
1744.67,1115.06
1904.78,1076.62
2086.41,1041.69
2277.14,1016.16
2460.13,1004.86
1493.48,1318.21
1607.56,1296.38
1749.5,1272.01
1920.15,1247.14
2115.61,1224.62
2321.01,1209.02
2515.37,1203.17
1488.37,1457.83
1604.54,1452.06
1750.18,1445.8
1926.88,1439.62
2130.32,1434.32
2344.45,1431.46
2545.07,1431.62
1484.3,1601.64
1600.12,1613.43
1745.69,1627.28
1922.06,1641.68
2125.54,1655.71
2339.15,1666.75
2539.76,1673.22
1481.03,1742.09
1594.77,1770.09
1736.23,1801.4
1906.35,1834.45
2101.14,1864.97
2305.89,1888.36
2499.72,1899.9
1478.87,1872.77
1588.61,1913.34
1723.37,1958.15
1882.89,2003.71
2063.69,2045.63
2253.75,2077.66
2435.75,2094.35
1477.72,1990.9
1582.55,2039.82
1708.75,2092.37
1855.88,2145.35
2020.69,2192.7
2193.55,2229.66
2361.28,2250.18
