1762.19,1063.84
1712.94,1106.46
1663.68,1149.91
1615.67,1193.42
1568.71,1236.78
1523.5,1279.42
1479.97,1320.88
1731.86,1020.98
1680.3,1066.38
1628.67,1112.57
1578.53,1159.12
1529.57,1205.41
1482.78,1250.95
1438.06,1295.43
1697.66,974.553
1643.37,1022.6
1589.44,1072.11
1536.98,1121.7
1486.3,1171.43
1438.03,1220.22
1392.13,1267.65
1658.46,923.606
1601.29,974.812
1544.97,1027.61
1490.31,1080.83
1437.86,1134.13
1388.18,1186.5
1341.45,1237.5
1613.9,868.967
1554.14,923.308
1495.15,979.687
1438.51,1036.66
1384.34,1094.07
1333.54,1150.29
1286.22,1205.07
1564.15,810.647
1501.37,868.544
1440.04,928.535
1381.26,989.818
1325.78,1051.25
1274.1,1111.65
1226.47,1170.42
1508.11,749.472
1442.5,810.567
1378.75,874.561
1318.24,939.87
1261.58,1005.81
1209.38,1070.63
1161.78,1133.69
1446.23,686.345
1377.95,750.661
1312.09,818.645
1250.08,888.433
1192.65,958.598
1140.34,1028.19
1093.2,1095.56
1379.11,622.983
1308.43,690.387
1240.63,762.142
1177.49,835.995
1119.59,910.737
1067.46,984.648
1021.28,1056.42
1307.15,560.879
1234.36,631.193
1164.98,706.263
1101.15,784.023
1043.29,862.92
991.721,941.055
946.778,1016.93
